impulse_dir,btc_z15,btc_z60,btc_z4h,btc_z24h,btc_vol_z,btc_range_z,btc_corr7d_lag,hour_sin,hour_cos,event_i,event_time,split,event_open,event_high,event_low,event_close,common_exit,raw_24h,cont_24h,rev_24h,tail_cont,tail_rev,p_cont,p_rev,router_conf,router_side,selected_top20,selected_rev,bucket,is_fresh_aug,signal_id,aligned_ret30d,eff30d,rv30d,oriented_pos30d,aligned_ret60d,eff60d,rv60d,oriented_pos60d,aligned_ret90d,eff90d,rv90d,oriented_pos90d,rv30_90_ratio,accept_rate_10,accept_rate_20,mean_cont_10,mean_cont_20,same_dir_accept_rate_10,same_dir_mean_cont_10,accept_ewm20,accept_streak_signed,known_impulses_30d,filled,signal_net_R,gross_R,cost_R,outcome,fill_time,stop_frac
1.0,0.9763148138583372,2.566984188074116,-0.8491133953412981,-5.8894592453405625,1.1825801676484613,0.745494968351243,-0.368397266554244,0.9807852804032304,0.19509032201612833,92015,2023-08-18 05:15:00+00:00,DEV_2021_2024,26383.23,26445.28,26352.8,26442.01,25949.14,-0.018639657121376163,-0.018639657121376163,0.018639657121376163,0,0,0.18801396839441498,0.43080111835354856,0.43080111835354856,REV,True,True,2023,False,727,-0.13980227166890738,0.05776890240874372,0.0023237154528823285,0.19835055394118992,-0.006566929731827058,0.0010817180299018349,0.002185390006522628,0.15691452502184342,-0.024431595139184713,0.0025986388919950042,0.00207061158372894,0.20096941834899074,1.122236285714956,0.6,0.45,0.009051386173243137,-4.206917933919918e-05,0.2,-0.013533879549532668,0.4282936491465797,3.0,16.0,True,-1.1432106942041529,-1.0,0.14321069420415292,SL,2023-08-18 05:30:00+00:00,0.003491359376327223
-1.0,-17.566953958207016,-10.128947982822723,-6.474633288266984,-2.6565273728397796,3.918781153709798,30.038932553934433,-0.05936889942118522,0.49999999999999994,0.8660254037844387,103042,2023-12-11 02:00:00+00:00,DEV_2021_2024,43222.45,43236.59,40400.0,41714.0,41774.95,0.0014611401447954808,-0.0014611401447954808,0.0014611401447954808,0,0,0.14063028864484808,0.36185047215309124,0.36185047215309124,REV,True,True,2023,False,824,-0.15325122700313992,0.03771031728516595,0.002026076496612642,0.1319282828282825,-0.4830753542266123,0.05695794558557263,0.002409337738684636,0.07198071093965264,-0.5449408703978995,0.047129388025609203,0.0021897386567755204,0.0667444446488542,0.9252595008740095,0.6,0.5,0.008822704133481008,-0.00012538444828128493,0.4,-0.0021511265451508166,-0.13093892391607412,-2.0,23.0,False,0.0,0.0,0.0,NO_FILL,,
-1.0,-5.325000741924842,-6.368713936694841,-6.89617393110889,-3.358635560705899,3.2593171238798804,7.411670855786491,-0.005713753235610756,-0.923879532511287,0.38268343236508917,111272,2024-03-05 19:30:00+00:00,DEV_2021_2024,63243.87,63299.34,61600.0,62330.0,66821.11,0.07205374618963578,-0.07205374618963578,0.07205374618963578,0,1,0.23873602178333286,0.33522802318353234,0.33522802318353234,REV,True,True,2024,False,899,-0.41017377005390276,0.077392375953425,0.0027496674355796556,0.16800694600044808,-0.3922419864852085,0.037716640938054255,0.0027673286082645215,0.1477710625718509,-0.3831637058635567,0.025175053720284182,0.0026905515036835903,0.1477710625718509,1.0219716782284713,0.8,0.8,0.02290691113922525,0.027157333810662692,0.6,-0.0018851904758187099,0.6815784936190742,4.0,25.0,True,-1.0180894729718597,-1.0,0.018089472971859703,SL,2024-03-05 19:45:00+00:00,0.02764038514432171
1.0,5.027824862183976,3.631750858688355,1.4735131597446465,-1.9981916489260827,1.9476666595121421,3.312845359814969,-0.012551123395851977,0.9469301294951056,0.3214394653031617,111309,2024-03-06 04:45:00+00:00,DEV_2021_2024,63664.41,64611.97,63629.56,64607.98,65843.57,0.019124575497419416,0.019124575497419416,-0.019124575497419416,0,0,0.3088224087987231,0.34835653739057637,0.34835653739057637,REV,True,True,2024,False,901,0.3926763256113298,0.07170288103825792,0.002897124555712142,0.7848930687812435,0.3646814620453615,0.03451238305555285,0.0028402292504802027,0.8115687304976186,0.3647784367753254,0.02368389923234115,0.0027421942779461373,0.8115687304976186,1.0564986511028844,0.8,0.8,0.02290691113922525,0.027157333810662692,0.8,0.033753110751808056,0.6815784936190742,4.0,25.0,True,-1.0331323912623038,-1.0,0.033132391262303815,SL,2024-03-06 05:00:00+00:00,0.015090972337057728
-1.0,-2.1762441832422548,-3.220676903622315,-0.5906651849413315,-3.484143265302993,1.9871582304900808,0.9922388214252159,0.015293738323125344,0.7518398074789774,-0.6593458151000688,112189,2024-03-15 08:45:00+00:00,DEV_2021_2024,67541.07,67570.0,67024.0,67066.26,69021.96,0.029160867053100503,-0.029160867053100503,0.029160867053100503,0,1,0.27723937186096576,0.33322296234456084,0.33322296234456084,REV,True,True,2024,False,909,-0.31728216413501137,0.051268744923679714,0.0032846105959482962,0.22169879026336148,-0.47153357350914005,0.044434530432009366,0.0027807893631990317,0.15128925103628432,-0.4831212890927792,0.030125169144490004,0.002848546851126846,0.15128925103628432,1.1530828761510274,0.6,0.7,0.0002968540364518768,0.015411502007704792,0.5,-0.014287701778960393,-0.016964824758868256,-1.0,27.0,True,-1.061165989010989,-1.0,0.06116598901098901,SL,2024-03-15 09:00:00+00:00,0.008174477484704295
-1.0,-3.203439224820541,-2.949027023887639,-1.7871941693536395,-2.3394786914836385,1.272882782624178,1.781644158538312,0.008094302267370483,0.9807852804032304,-0.1950903220161282,112373,2024-03-17 06:45:00+00:00,DEV_2021_2024,65667.37,65693.61,64940.13,64961.11,68481.1,0.05418627455508007,-0.05418627455508007,0.05418627455508007,0,1,0.23634140987251095,0.36972271648318494,0.36972271648318494,REV,True,True,2024,False,911,-0.24073826083968056,0.03754436322306974,0.003399022240845108,0.3242741658066739,-0.4370693474074795,0.040219830385028646,0.0028479644156741155,0.2141082278121631,-0.4795452778318056,0.029309067747511897,0.002907759821704007,0.2141082278121631,1.1689487609926499,0.4,0.55,-0.0058868294696794886,0.0012135821274798508,0.5,-0.008159007846103095,-0.2688256126389004,-2.0,30.0,True,1.4571426116154378,1.5,0.042857388384562115,TP,2024-03-17 07:15:00+00:00,0.011666599829029891
-1.0,-4.354031322195967,-3.319732023317056,-2.0985142557225256,-2.4533649247528406,2.143729778845161,2.793997432487044,0.010434201779560096,0.9659258262890683,-0.25881904510252063,112566,2024-03-19 07:00:00+00:00,DEV_2021_2024,64927.99,64928.0,63909.0,63956.07,62164.23,-0.028016730859166228,0.028016730859166228,-0.028016730859166228,1,0,0.2811219825124458,0.32646848278291785,0.32646848278291785,REV,True,True,2024,False,913,-0.23718846718722714,0.0354549813771836,0.003479526215010269,0.3596753525971792,-0.46073190402669395,0.04156297072196698,0.0028852056347413537,0.23748253932201469,-0.42550016792685674,0.025785360035804165,0.002924913171823841,0.23748253932201469,1.1896169255652114,0.3,0.55,-0.013217914474929437,-0.000759230398955657,0.4,-0.014190817579756664,-0.41506049011112023,-3.0,31.0,False,0.0,0.0,0.0,NO_FILL,,
-1.0,-0.48865244967895954,-2.986445741857437,-2.5211897916608,-2.5927886699770792,0.9195531068572808,0.28994930525364443,-0.017252444215999724,-0.32143946530316186,0.9469301294951056,112629,2024-03-19 22:45:00+00:00,DEV_2021_2024,62739.99,62832.0,62461.58,62633.96,67681.94,0.08059476351251571,-0.08059476351251571,0.08059476351251571,0,1,0.19292165892899724,0.37601012222679997,0.37601012222679997,REV,True,True,2024,False,915,-0.20956396749809716,0.03023556385474604,0.0035888130819096875,0.4224711902304781,-0.4292199004003302,0.03822125182703163,0.002934164520650745,0.2789446936573732,-0.38635065987272194,0.023216411597881723,0.002956564678616913,0.2789446936573732,1.213845618824257,0.3,0.55,-0.013217914474929437,-0.000759230398955657,0.4,-0.014190817579756664,-0.41506049011112023,-3.0,31.0,True,-1.0842945170347178,-1.0,0.08429451703471776,SL,2024-03-19 23:00:00+00:00,0.0059315838987969854
-1.0,-2.086279042210733,-3.5017645954823466,-1.1885314802066504,-1.9755053929741049,0.8223709846838905,1.2792927470743098,-0.008597606891033827,0.8968727415326884,0.44228869021900125,112651,2024-03-20 04:15:00+00:00,DEV_2021_2024,62296.37,62334.98,61711.97,61829.27,66824.48,0.08079020166497153,-0.08079020166497153,0.08079020166497153,0,1,0.18991667895407882,0.3738763223616639,0.3738763223616639,REV,True,True,2024,False,916,-0.19678651521837978,0.028068817258862462,0.0036210759102940273,0.4469723942208462,-0.42180446943418,0.03725757045956563,0.0029554476926711235,0.29512208278916585,-0.3733687903468037,0.02234088434292103,0.00296943597920767,0.29512208278916585,1.2194490588950946,0.4,0.6,-0.006018309907399355,0.002961725065355231,0.4,-0.009979052510921127,-0.12738291680260108,1.0,32.0,True,-1.0493714105712588,-1.0,0.049371410571258725,SL,2024-03-20 04:30:00+00:00,0.010127318507101194
-1.0,-4.17619116892608,-3.2844900141005358,-3.172587208968086,-2.0124636356253864,1.8348492149551363,3.244891391700269,0.10957889858332626,0.7071067811865475,0.7071067811865476,115046,2024-04-14 03:00:00+00:00,DEV_2021_2024,63084.18,63150.0,62134.0,62183.58,65199.98,0.048508150947268014,-0.048508150947268014,0.048508150947268014,0,1,0.3122832639561526,0.3552029761186822,0.3552029761186822,REV,True,True,2024,False,929,0.1161882941700197,0.017533849063748434,0.003454964096320738,0.7531246343951187,-0.25238405548961773,0.019907604180282687,0.003323232640636878,0.4121865478113994,-0.4080137133354993,0.023847223633138313,0.0029874639044793457,0.2873204247345409,1.1564873105714957,0.4,0.35,-0.004621279224187968,-0.01656324286477966,0.4,-0.023656022459067384,-0.46958727118331733,-3.0,19.0,False,0.0,0.0,0.0,NO_FILL,,
-1.0,-1.2344866371819223,-3.533500319194456,-1.9127776861990144,-1.0416453730560529,1.4856659825586094,1.5139698528160457,-0.00179996894338195,0.49999999999999994,0.8660254037844387,120610,2024-06-11 02:00:00+00:00,DEV_2021_2024,68724.0,68922.29,68531.0,68554.03,67390.26,-0.01697595312777389,0.01697595312777389,-0.01697595312777389,0,0,0.20278793120602104,0.3267931515588489,0.3267931515588489,REV,True,True,2024,False,966,-0.13001221721953565,0.032761710305113816,0.0020326717696404796,0.21937521845048114,0.010035948490563083,0.000995107716554908,0.002684675877408697,0.16174550964115963,0.02684558342331932,0.001617843382051717,0.002895571867814868,0.24837234631779248,0.7019932028744386,0.6,0.5,-0.0030665943976774025,0.00043426461539343707,0.6,0.006093553092445714,0.3665419041979423,3.0,16.0,True,-1.0873500281121433,-1.0,0.08735002811214333,SL,2024-06-11 02:15:00+00:00,0.0057240966122882155
-1.0,2.3797855581739364,-2.8297032389000574,-2.8898249218802974,-4.540187891616126,2.8155231731544443,6.661645399942234,-0.05733765742413382,-0.7933533402912357,0.6087614290087199,121932,2024-06-24 20:30:00+00:00,DEV_2021_2024,58928.0,59347.31,58402.0,59204.01,62044.01,0.047969723672433684,-0.047969723672433684,0.047969723672433684,0,1,0.22606788014616683,0.3862360496300409,0.3862360496300409,REV,True,True,2024,False,977,0.1440581341266516,0.037560848252308224,0.0019753715491941702,0.9875637116610857,0.0761045795320258,0.008647864293086453,0.0022534021791890974,0.785604304528561,0.15355885403558603,0.010404947260188709,0.002598052342352202,0.796175109278635,0.760327849055468,0.5,0.5,-0.007403104153739792,-0.006575047234680403,0.6,-0.001753189684375156,-0.1365730069649799,-1.0,16.0,False,0.0,0.0,0.0,NO_FILL,,
1.0,4.19662251067362,3.098978490457454,2.2042050605741372,-1.5211400997295272,1.603340437780983,4.097553622181035,-0.028166321203829763,0.7071067811865475,0.7071067811865476,121958,2024-06-25 03:00:00+00:00,DEV_2021_2024,60676.01,61289.24,60624.22,61183.69,62056.0,0.014257230971195023,0.014257230971195023,-0.014257230971195023,0,0,0.2588345422471432,0.32919782564276645,0.32919782564276645,REV,True,True,2024,False,978,-0.13370883779000858,0.03448898410094021,0.0019959061021188897,0.15167465733776017,-0.0654105398090909,0.007417844899872911,0.0022594176142964263,0.2532471736962741,-0.14969946888426566,0.010135817232743819,0.002600839485196149,0.24076079228472191,0.7674084131217975,0.5,0.5,-0.007403104153739792,-0.006575047234680403,0.4,-0.011186647165907138,-0.1365730069649799,-1.0,16.0,True,-1.0462513909356113,-1.0,0.04625139093561118,SL,2024-06-25 03:30:00+00:00,0.010810485693199463
-1.0,-2.20239292086576,-3.2739508054363653,-1.5931576301268513,-1.4005352361954566,1.3019432753810263,1.5681663994900268,-0.027744386715594146,0.6087614290087207,0.7933533402912352,122724,2024-07-03 02:30:00+00:00,DEV_2021_2024,61533.01,61599.27,61245.96,61257.9,59097.87,-0.035261247937000806,0.035261247937000806,-0.035261247937000806,1,0,0.1996490877956287,0.3312179695684105,0.3312179695684105,REV,True,True,2024,False,987,0.09397740624871943,0.024389860587594396,0.0020154962033986676,0.7309066113915241,0.014884247591232283,0.0018053284480278643,0.0021021893483804547,0.7309066113915241,0.06339424161716599,0.004392954283339961,0.0025446764270229036,0.6609755391910335,0.7920441994099263,0.2,0.35,-0.007819822460184778,-0.008155030125683176,0.4,-0.009207522632225074,-0.4886840291340033,-1.0,24.0,True,-1.086441432453087,-1.0,0.08644143245308711,SL,2024-07-03 03:00:00+00:00,0.00578426323824928
-1.0,-3.2458867292436246,-3.417850621842658,-2.671005796503644,-2.6198357920745563,2.9256464186430846,6.5355727376345705,0.02408171464352885,0.7933533402912352,-0.6087614290087207,122844,2024-07-04 08:30:00+00:00,DEV_2021_2024,58070.0,58189.41,57238.68,57678.59,54273.97,-0.05902728534579038,0.05902728534579038,-0.05902728534579038,1,0,0.2904810149889565,0.3363289528586576,0.3363289528586576,REV,True,True,2024,False,989,0.1651076237385827,0.04244276562107496,0.002061628364546248,0.9511509817912367,0.08865374240546488,0.010726712711378898,0.002121119250513543,0.9511509817912367,0.13461163380421262,0.009326970889151503,0.0025479200936941162,0.8805367995533444,0.80914168762537,0.4,0.4,0.004678131817878584,-0.0033616918151931074,0.5,-0.0007782079832934774,0.05190769664053299,2.0,25.0,True,1.4699161565323489,1.5,0.030083843467651066,TP,2024-07-04 09:00:00+00:00,0.016620216779735818
-1.0,-0.9317687360137415,-2.9305581052248035,-2.109497277964485,-3.116734229889232,2.00339533557465,1.0986249872260132,0.03127738240780389,-0.38268343236508967,-0.9238795325112868,122864,2024-07-04 13:30:00+00:00,DEV_2021_2024,56934.01,57063.01,56778.84,56819.99,55740.01,-0.019007215769095365,0.019007215769095365,-0.019007215769095365,0,0,0.25672560440950654,0.334751147373487,0.334751147373487,REV,True,True,2024,False,990,0.18307978033716685,0.046713150827810995,0.0020739184414653843,0.962499883682441,0.10287118074105903,0.012407682052940995,0.0021270159866349954,0.962499883682441,0.14360091397891603,0.009952190059596779,0.002547987498846855,0.940698065948217,0.8139437271195323,0.4,0.4,0.004678131817878584,-0.0033616918151931074,0.5,-0.0007782079832934774,0.05190769664053299,2.0,25.0,False,0.0,0.0,0.0,NO_FILL,,
-1.0,-0.7456759715540531,-5.9516118396787006,-3.760829347135747,-3.028878888762292,2.192779415144806,0.6363309319126775,0.044567242631273866,0.7933533402912352,0.6087614290087207,122920,2024-07-05 03:30:00+00:00,DEV_2021_2024,55445.53,55521.1,55292.03,55352.01,56436.0,0.01958375487787256,-0.01958375487787256,0.01958375487787256,0,0,0.24575169515284506,0.3761938902128248,0.3761938902128248,REV,True,True,2024,False,992,0.22308894480605168,0.05588403235048242,0.0021196078456041396,0.9910545455965626,0.12139058987485998,0.014470956507244948,0.0021532763631694853,0.9910545455965626,0.17298500783840598,0.011946353168978675,0.002556793659180615,0.9865486172197646,0.8290101307132536,0.4,0.45,0.007670634824007083,6.33165995630347e-05,0.5,0.002768652229509794,0.24619163259872145,3.0,25.0,True,-1.120568985462959,-1.0,0.12056898546295909,SL,2024-07-05 03:45:00+00:00,0.00414700346096558
1.0,5.8230025514581625,5.688178889239083,1.696977204038641,-1.7505304921658464,2.101878447405703,5.704587564796493,0.02280180460154156,0.49999999999999994,-0.8660254037844387,122946,2024-07-05 10:00:00+00:00,DEV_2021_2024,54528.0,55310.14,54410.0,55222.0,56778.0,0.02817698957354131,0.02817698957354131,-0.02817698957354131,1,0,0.3365723537140773,0.3563915742991952,0.3563915742991952,REV,True,True,2024,False,993,-0.27403013388478065,0.06743864892422859,0.002181470747372773,0.022779317695500276,-0.1920771644253795,0.022755416606986816,0.0021754820171583362,0.022779317695500276,-0.23351262629443315,0.016034840473015684,0.0025750211328865805,0.021834542767576227,0.847166153128755,0.5,0.45,0.014256663183565232,0.0015872022244395878,0.3,-0.008725786627981102,0.39695330607897716,4.0,26.0,False,0.0,0.0,0.0,NO_FILL,,
-1.0,1.6846928606574185,-4.789089507432087,-2.78513428148892,-2.290169046630011,1.852558184261022,3.064375278229242,0.0012018669089081603,0.3214394653031616,0.9469301294951057,123199,2024-07-08 01:15:00+00:00,DEV_2021_2024,54590.0,54843.38,54276.0,54794.0,56784.01,0.036318027521261564,-0.036318027521261564,0.036318027521261564,0,1,0.18428757524559924,0.38547087544068503,0.38547087544068503,REV,True,True,2024,False,996,0.21561019319822453,0.05113615457884442,0.0022423164501286386,0.8503842906138296,0.09193512624647723,0.010893803503911776,0.002183315978765633,0.8649415026343666,0.24370570526523055,0.016604673172412474,0.002593395432172011,0.8649415026343666,0.8646257421108597,0.8,0.55,0.020881015408053684,0.006603096456279789,0.6,0.010495672039700255,0.5534478579688376,2.0,29.0,True,1.4519631375797524,1.5,0.04803686242024768,TP,2024-07-08 01:30:00+00:00,0.010408673148253925
-1.0,-1.4347258196163692,-2.77094172044239,-2.7639732402589976,0.18174242026252432,1.1739432630648006,0.9841164008074296,-0.01450367697036259,0.9469301294951057,-0.3214394653031616,123991,2024-07-16 07:15:00+00:00,DEV_2021_2024,63228.02,63280.7,62906.11,62998.01,65416.81,0.03839502841360032,-0.03839502841360032,0.03839502841360032,0,1,0.18468127841559534,0.34588874578682666,0.34588874578682666,REV,True,True,2024,False,1005,0.0362471042801986,0.007481314985185306,0.002518904367873184,0.2485701750829662,0.028300507652464384,0.0032188608883812818,0.0022906756237082992,0.43928693556133136,-0.0003246418964545567,2.277972732983371e-05,0.002459211596932241,0.43928693556133136,1.0242731333145172,0.4,0.6,-0.001127280519751539,0.009876867444151071,0.4,0.0005518854952095808,0.23253376329904346,3.0,33.0,True,-1.0838392842841515,-1.0,0.08383928428415147,SL,2024-07-16 07:45:00+00:00,0.005963791369036262
1.0,0.6238872430980564,3.570828653783775,-2.0784565851714376,-1.3938641830207728,0.6091605241037076,-0.012097239254672603,0.00802865439998243,-0.9914448613738105,0.13052619222005127,125860,2024-08-04 18:30:00+00:00,DEV_2021_2024,58371.84,58497.06,58281.7,58469.98,53504.73,-0.08491964594480794,-0.08491964594480794,0.08491964594480794,0,1,0.2638747167260583,0.3484454721253976,0.3484454721253976,REV,True,True,2024,False,1024,0.013017353305487058,0.0023785839922204114,0.002674565349185222,0.19645217426483066,-0.22011750205492553,0.022912135462204965,0.0024595738340815773,0.20971590543830745,-0.09347234008598085,0.006703657702136769,0.002360469336220006,0.20971590543830745,1.1330650680970935,0.6,0.55,0.0041052834036438115,0.0019630436853525723,0.5,-0.0010383008974602758,0.25169958953602567,2.0,28.0,True,-1.1359993963595836,-1.0,0.1359993963595836,SL,2024-08-04 18:45:00+00:00,0.003676486906441817
-1.0,-4.41907119662858,-3.161419676054141,-3.227753701627824,-2.345907725443273,1.3729689544848298,4.313798543929126,-0.002982950337679862,0.0,1.0,125882,2024-08-05 00:00:00+00:00,DEV_2021_2024,58161.0,58305.59,57464.78,57471.99,54995.5,-0.043090381940837585,0.043090381940837585,-0.043090381940837585,1,0,0.22251527817575667,0.3617480832828625,0.3617480832828625,REV,True,True,2024,False,1025,-0.029475323933026452,0.005336159218488235,0.0026971365677602574,0.7347822321731652,0.19825966501314227,0.020492056700879814,0.0024766377235847297,0.7315160803604759,0.07976645848090086,0.00569717311500639,0.0023708979491984233,0.7315160803604759,1.1376012909674718,0.6,0.55,0.0041052834036438115,0.0019630436853525723,0.6,0.0049643882681654206,0.25169958953602567,2.0,28.0,True,-1.0339265618867521,-1.0,0.03392656188675216,SL,2024-08-05 00:30:00+00:00,0.014737714999504355
-1.0,-4.020064655820936,-4.95986053980467,-1.552917184515897,-5.256451648491291,3.2024447807468492,6.6459351292200814,-0.01650878663422287,0.9659258262890683,0.25881904510252074,125902,2024-08-05 05:00:00+00:00,DEV_2021_2024,53526.01,53568.0,52300.0,52908.0,55301.98,0.045248175181102246,-0.045248175181102246,0.045248175181102246,0,1,0.3080272705659775,0.3466311038024597,0.3466311038024597,REV,True,True,2024,False,1026,0.034024906348713184,0.005997264705113007,0.002887993256230139,0.8792726810507643,0.26472548114167643,0.02690240606486981,0.002584269338400826,0.8910226762147246,0.14901913386064888,0.01053383666836231,0.0024431797176003908,0.8910226762147246,1.1820633723443927,0.6,0.55,0.0041052834036438115,0.0019630436853525723,0.6,0.0049643882681654206,0.25169958953602567,2.0,28.0,True,-1.0206127760252366,-1.0,0.020612776025236593,SL,2024-08-05 06:00:00+00:00,0.02425680070398286
1.0,8.986905625270078,5.977489419060224,2.390130845525324,0.3878527766729277,1.930508207559347,6.832110514495416,0.008555144665629899,0.3826834323650898,0.9238795325112867,126176,2024-08-08 01:30:00+00:00,DEV_2021_2024,55629.02,57381.36,55604.4,57346.54,61400.0,0.07068360183543776,0.07068360183543776,-0.07068360183543776,1,0,0.2678699651472857,0.33166331095271084,0.33166331095271084,REV,True,True,2024,False,1035,-0.02651017585530855,0.004224491285710038,0.0033824328193087566,0.28634596126468737,-0.23074300365783285,0.02141592775354426,0.002939338371480276,0.2847795379681202,-0.13288729050205236,0.008933372072276442,0.0026849844975395253,0.26247618169658493,1.259758789076198,0.5,0.55,-0.00907682685863872,-0.0024857717274974545,0.5,-0.008416462804644554,0.09604870522288883,1.0,34.0,False,0.0,0.0,0.0,NO_FILL,,
-1.0,-1.0468670119305228,-2.6772174108499223,-2.0036434455579872,-1.194811290817578,0.08891295510150814,0.1869619438794276,-0.0302974918869194,-0.7518398074789772,0.6593458151000691,126541,2024-08-11 20:45:00+00:00,DEV_2021_2024,58719.5,58779.03,58481.11,58504.92,58841.96,0.005761054926842757,-0.005761054926842757,0.005761054926842757,0,0,0.14002598321332874,0.3612783987982504,0.3612783987982504,REV,True,True,2024,False,1038,-0.03490371810109877,0.0054746694735504494,0.003497558374976061,0.4961520380227885,0.12460547670332385,0.011221978951048756,0.0030285620287834416,0.4961520380227885,0.05786238151871957,0.003807714477284324,0.002758694743582,0.5381527693588126,1.2678308765813975,0.5,0.5,-0.005958762619317814,-0.007312602155308124,0.4,-0.016137753781734078,-0.06843731005289658,-1.0,36.0,True,1.4020610230934474,1.5,0.09793897690655266,TP,2024-08-11 21:00:00+00:00,0.00510521975818748
1.0,1.8717785878593955,2.876233744526651,-0.2578759426603113,-1.5862692152579227,0.3578832675624971,0.5773494705698384,0.0678835535984417,-0.555570233019603,0.8314696123025448,129041,2024-09-06 21:45:00+00:00,DEV_2021_2024,53473.01,53766.58,53468.97,53766.57,53926.99,0.0029834518022160417,0.0029834518022160417,-0.0029834518022160417,0,0,0.26269809731716204,0.3635425221632325,0.3635425221632325,REV,True,True,2024,False,1052,-0.04172288206864296,0.007444499304751463,0.0029326942923381793,0.01927044534412939,-0.06180574464589549,0.005209251350438691,0.0031622631724486667,0.18443984081586362,-0.2713175698580923,0.016610319618783155,0.0029327113676737336,0.18343088346164396,0.9999941776283399,0.7,0.5,0.0025790822175232988,-0.00495878542751107,0.6,0.005703661964227891,0.19478944998742045,1.0,16.0,False,0.0,0.0,0.0,NO_FILL,,
-1.0,-1.317687404119454,-3.0297020226685447,-1.8042857316036651,-1.0616564300403917,1.4846188585616968,1.3326079712689445,-0.005998363615274859,0.8314696123025451,-0.5555702330196023,131579,2024-10-03 08:15:00+00:00,DEV_2021_2024,60540.0,60649.83,60272.13,60354.81,61564.0,0.020034691518372894,-0.020034691518372894,0.020034691518372894,0,1,0.20503147513839123,0.3406827784084782,0.3406827784084782,REV,True,True,2024,False,1068,-0.03756880144591693,0.007985438857792456,0.0023280151514527892,0.3789783481502723,-0.01011997371820851,0.0009074854329521178,0.0030437183211310106,0.3020910961252713,-0.11989285269397934,0.007194020216325021,0.00292999364068489,0.420682362752544,0.7945461447856974,0.3,0.35,-0.011473870846029776,-0.010109045510143893,0.4,-0.014698334592559547,-0.43208729591582284,-1.0,20.0,True,1.4203521842732336,1.5,0.07964781572676635,TP,2024-10-03 08:45:00+00:00,0.006277636058661815
-1.0,-3.643341208511526,-2.7464015192889377,-2.15195699502863,-2.449270428815497,1.9979123036769766,4.109978700865145,0.04798455421391635,0.44228869021900125,0.8968727415326884,134337,2024-11-01 01:45:00+00:00,DEV_2021_2024,69929.78,70062.0,69313.74,69402.01,69668.1,0.0038341834529265206,-0.0038341834529265206,0.0038341834529265206,0,0,0.2924238849972623,0.3351529331905267,0.3351529331905267,REV,True,True,2024,False,1091,-0.1393420870521675,0.03302902567542577,0.002091136239390035,0.23486178387528522,-0.19975897816121332,0.022506297043017414,0.0021989286965113813,0.16356764935368195,-0.13793840022504691,0.008989946094305689,0.002758648492320378,0.1399826645849005,0.758029247006791,0.5,0.55,0.0005492401425134629,-0.0005844243659353209,0.4,-0.010974544607306546,-0.05657577260177224,-2.0,23.0,True,1.4538744019458474,1.5,0.046125598054152624,TP,2024-11-01 02:00:00+00:00,0.010839967850671275
1.0,0.42318414071501215,2.662104659863832,0.10885579694992249,-1.0360773725070929,0.028886526540805226,-0.00713252645592901,0.10412775806504915,-0.38268343236508956,0.9238795325112868,134708,2024-11-04 22:30:00+00:00,DEV_2021_2024,67703.98,67831.85,67646.0,67766.29,69393.39,0.024010463019297656,0.024010463019297656,-0.024010463019297656,1,0,0.2682197146409165,0.35085151798125214,0.35085151798125214,REV,True,True,2024,False,1096,0.07871538157495596,0.01862818048443234,0.0020956733112434335,0.5496752105066609,0.17725472765989467,0.020181514199889953,0.0021714908480735106,0.6863748284300233,0.17303590588356782,0.012007200587167505,0.0024488690114644585,0.6863748284300233,0.8557719099847612,0.5,0.5,-0.0025274549280730695,-0.001427075611362394,0.6,0.00269510665542706,-0.13048239801869427,1.0,26.0,True,-1.182564474038197,-1.0,0.18256447403819712,SL,2024-11-04 22:45:00+00:00,0.002738758472228213
-1.0,-1.9903318153779783,-2.9542475353082938,-1.1913622606185181,-1.5367166410666695,1.2037393604654285,1.6835485806539372,-0.09735221326840834,0.7071067811865475,0.7071067811865476,138086,2024-12-10 03:00:00+00:00,DEV_2021_2024,96660.0,96938.08,96015.6,96059.99,97299.07,0.012899022787739245,-0.012899022787739245,0.012899022787739245,0,0,0.17341105514389646,0.3325612916125838,0.3325612916125838,REV,True,True,2024,False,1131,-0.2406565094189157,0.0388644435253253,0.0031669450460842987,0.2313684419407117,-0.48190633914655007,0.04561498547586172,0.0027224234250922867,0.14410564304822393,-0.5404420125656717,0.036205631713111724,0.0025435442378713984,0.1297032454445881,1.2450913960649657,0.6,0.6,0.00010189192443510464,-0.0006556479585738018,0.3,-0.017537167427373813,-0.11985330185349372,-2.0,28.0,True,1.4481838359639232,1.5,0.05181616403607689,TP,2024-12-10 03:15:00+00:00,0.00964949855515889
