candidate,sl_atr,tp_atr,rr_nominal,cost_r,period,n,ev_r,pf,wr_pct,tp_rate_pct,sl_rate_pct,timeout_rate_pct,cum_r,maxdd_r,maxdd_pct_at_025,max_consec_losses
Q65,2.75,6.75,2.4545454545454546,0.02,VALID,15,0.25567413190893973,3.176560860362262,73.33333333333333,0.0,6.666666666666667,93.33333333333333,3.835111978634096,1.7602881244099633,0.4400720311024908,3
Q65,2.75,6.75,2.4545454545454546,0.02,POST_CHECK,8,0.03869223984530473,1.1043287210075075,50.0,0.0,25.0,75.0,0.30953791876243786,1.7715630973171574,0.44289077432928936,2
Q65,2.75,6.75,2.4545454545454546,0.02,FULL,31,0.20504515689691127,2.1029593564920717,67.74193548387096,0.0,12.903225806451612,87.09677419354838,6.356399863804249,1.7715630973171566,0.44289077432928914,3
Q65,2.75,6.75,2.4545454545454546,0.05,TRAIN,8,0.24646874580096445,2.802187194858941,75.0,0.0,12.5,87.5,1.9717499664077156,1.05,0.2625,1
Q65,2.75,6.75,2.4545454545454546,0.05,VALID,15,0.22567413190893973,2.7986728345838285,73.33333333333333,0.0,6.666666666666667,93.33333333333333,3.3851119786340957,1.850288124409963,0.46257203110249073,3
Q65,2.75,6.75,2.4545454545454546,0.05,POST_CHECK,8,0.008692239845304706,1.0225264282331394,50.0,0.0,25.0,75.0,0.06953791876243764,1.8315630973171575,0.4578907743292894,2
Q65,2.75,6.75,2.4545454545454546,0.05,FULL,31,0.17504515689691127,1.8949964165632014,67.74193548387096,0.0,12.903225806451612,87.09677419354838,5.426399863804249,1.8502881244099623,0.46257203110249057,3
Q65,2.75,6.75,2.4545454545454546,0.1,TRAIN,8,0.1964687458009644,2.271138754697347,62.5,0.0,12.5,87.5,1.5717499664077152,1.1,0.275,2
Q65,2.75,6.75,2.4545454545454546,0.1,VALID,15,0.17567413190893974,2.255298428748735,60.0,0.0,6.666666666666667,93.33333333333333,2.635111978634096,2.0002881244099626,0.5000720311024907,3
Q65,2.75,6.75,2.4545454545454546,0.1,POST_CHECK,8,-0.04130776015469528,0.8999564200671604,37.5,0.0,25.0,75.0,-0.33046208123756227,1.9315630973171574,0.48289077432928934,2
Q65,2.75,6.75,2.4545454545454546,0.1,FULL,31,0.12504515689691129,1.5838951761350217,54.83870967741935,0.0,12.903225806451612,87.09677419354838,3.87639986380425,2.156875586958166,0.5392188967395415,3
Q65,2.75,6.75,2.4545454545454546,0.15,TRAIN,8,0.14646874580096447,1.8451198546602476,62.5,0.0,12.5,87.5,1.1717499664077158,1.15,0.2875,2
Q65,2.75,6.75,2.4545454545454546,0.15,VALID,15,0.12567413190893975,1.7857279677588977,60.0,0.0,6.666666666666667,93.33333333333333,1.8851119786340962,2.150288124409963,0.5375720311024907,3
Q65,2.75,6.75,2.4545454545454546,0.15,POST_CHECK,8,-0.09130776015469522,0.7944202611710992,37.5,0.0,25.0,75.0,-0.7304620812375617,2.0315630973171572,0.5078907743292893,2
Q65,2.75,6.75,2.4545454545454546,0.15,FULL,31,0.07504515689691131,1.3169973307266731,54.83870967741935,0.0,12.903225806451612,87.09677419354838,2.3263998638042507,2.706875586958165,0.6767188967395412,3
Q65,2.75,7.0,2.5454545454545454,0.0,TRAIN,8,0.29646874580096444,3.3717499664077155,87.5,0.0,12.5,87.5,2.3717499664077155,1.0,0.25,1
Q65,2.75,7.0,2.5454545454545454,0.0,VALID,15,0.2756741319089398,3.4320066224476333,80.0,0.0,6.666666666666667,93.33333333333333,4.135111978634097,1.7002881244099628,0.4250720311024907,3
Q65,2.75,7.0,2.5454545454545454,0.0,POST_CHECK,8,0.05869223984530475,1.162641611187789,50.0,0.0,25.0,75.0,0.469537918762438,1.7315630973171574,0.43289077432928935,2
Q65,2.75,7.0,2.5454545454545454,0.0,FULL,31,0.22504515689691124,2.2486315891885074,74.19354838709677,0.0,12.903225806451612,87.09677419354838,6.976399863804248,1.7315630973171574,0.43289077432928935,3
Q65,2.75,7.0,2.5454545454545454,0.02,TRAIN,8,0.2764687458009645,3.13884277585175,75.0,0.0,12.5,87.5,2.211749966407716,1.02,0.255,1
Q65,2.75,7.0,2.5454545454545454,0.02,VALID,15,0.25567413190893973,3.176560860362262,73.33333333333333,0.0,6.666666666666667,93.33333333333333,3.835111978634096,1.7602881244099633,0.4400720311024908,3
Q65,2.75,7.0,2.5454545454545454,0.02,POST_CHECK,8,0.03869223984530473,1.1043287210075075,50.0,0.0,25.0,75.0,0.30953791876243786,1.7715630973171574,0.44289077432928936,2
Q65,2.75,7.0,2.5454545454545454,0.02,FULL,31,0.20504515689691127,2.1029593564920717,67.74193548387096,0.0,12.903225806451612,87.09677419354838,6.356399863804249,1.7715630973171566,0.44289077432928914,3
Q65,2.75,7.0,2.5454545454545454,0.05,TRAIN,8,0.24646874580096445,2.802187194858941,75.0,0.0,12.5,87.5,1.9717499664077156,1.05,0.2625,1
Q65,2.75,7.0,2.5454545454545454,0.05,VALID,15,0.22567413190893973,2.7986728345838285,73.33333333333333,0.0,6.666666666666667,93.33333333333333,3.3851119786340957,1.850288124409963,0.46257203110249073,3
Q65,2.75,7.0,2.5454545454545454,0.05,POST_CHECK,8,0.008692239845304706,1.0225264282331394,50.0,0.0,25.0,75.0,0.06953791876243764,1.8315630973171575,0.4578907743292894,2
Q65,2.75,7.0,2.5454545454545454,0.05,FULL,31,0.17504515689691127,1.8949964165632014,67.74193548387096,0.0,12.903225806451612,87.09677419354838,5.426399863804249,1.8502881244099623,0.46257203110249057,3
Q65,2.75,7.0,2.5454545454545454,0.1,TRAIN,8,0.1964687458009644,2.271138754697347,62.5,0.0,12.5,87.5,1.5717499664077152,1.1,0.275,2
Q65,2.75,7.0,2.5454545454545454,0.1,VALID,15,0.17567413190893974,2.255298428748735,60.0,0.0,6.666666666666667,93.33333333333333,2.635111978634096,2.0002881244099626,0.5000720311024907,3
Q65,2.75,7.0,2.5454545454545454,0.1,POST_CHECK,8,-0.04130776015469528,0.8999564200671604,37.5,0.0,25.0,75.0,-0.33046208123756227,1.9315630973171574,0.48289077432928934,2
Q65,2.75,7.0,2.5454545454545454,0.1,FULL,31,0.12504515689691129,1.5838951761350217,54.83870967741935,0.0,12.903225806451612,87.09677419354838,3.87639986380425,2.156875586958166,0.5392188967395415,3
Q65,2.75,7.0,2.5454545454545454,0.15,TRAIN,8,0.14646874580096447,1.8451198546602476,62.5,0.0,12.5,87.5,1.1717499664077158,1.15,0.2875,2
Q65,2.75,7.0,2.5454545454545454,0.15,VALID,15,0.12567413190893975,1.7857279677588977,60.0,0.0,6.666666666666667,93.33333333333333,1.8851119786340962,2.150288124409963,0.5375720311024907,3
Q65,2.75,7.0,2.5454545454545454,0.15,POST_CHECK,8,-0.09130776015469522,0.7944202611710992,37.5,0.0,25.0,75.0,-0.7304620812375617,2.0315630973171572,0.5078907743292893,2
Q65,2.75,7.0,2.5454545454545454,0.15,FULL,31,0.07504515689691131,1.3169973307266731,54.83870967741935,0.0,12.903225806451612,87.09677419354838,2.3263998638042507,2.706875586958165,0.6767188967395412,3
Q65,2.75,7.25,2.6363636363636362,0.0,TRAIN,8,0.29646874580096444,3.3717499664077155,87.5,0.0,12.5,87.5,2.3717499664077155,1.0,0.25,1
Q65,2.75,7.25,2.6363636363636362,0.0,VALID,15,0.2756741319089398,3.4320066224476333,80.0,0.0,6.666666666666667,93.33333333333333,4.135111978634097,1.7002881244099628,0.4250720311024907,3
Q65,2.75,7.25,2.6363636363636362,0.0,POST_CHECK,8,0.05869223984530475,1.162641611187789,50.0,0.0,25.0,75.0,0.469537918762438,1.7315630973171574,0.43289077432928935,2
Q65,2.75,7.25,2.6363636363636362,0.0,FULL,31,0.22504515689691124,2.2486315891885074,74.19354838709677,0.0,12.903225806451612,87.09677419354838,6.976399863804248,1.7315630973171574,0.43289077432928935,3
Q65,2.75,7.25,2.6363636363636362,0.02,TRAIN,8,0.2764687458009645,3.13884277585175,75.0,0.0,12.5,87.5,2.211749966407716,1.02,0.255,1
Q65,2.75,7.25,2.6363636363636362,0.02,VALID,15,0.25567413190893973,3.176560860362262,73.33333333333333,0.0,6.666666666666667,93.33333333333333,3.835111978634096,1.7602881244099633,0.4400720311024908,3
Q65,2.75,7.25,2.6363636363636362,0.02,POST_CHECK,8,0.03869223984530473,1.1043287210075075,50.0,0.0,25.0,75.0,0.30953791876243786,1.7715630973171574,0.44289077432928936,2
Q65,2.75,7.25,2.6363636363636362,0.02,FULL,31,0.20504515689691127,2.1029593564920717,67.74193548387096,0.0,12.903225806451612,87.09677419354838,6.356399863804249,1.7715630973171566,0.44289077432928914,3
Q65,2.75,7.25,2.6363636363636362,0.05,TRAIN,8,0.24646874580096445,2.802187194858941,75.0,0.0,12.5,87.5,1.9717499664077156,1.05,0.2625,1
Q65,2.75,7.25,2.6363636363636362,0.05,VALID,15,0.22567413190893973,2.7986728345838285,73.33333333333333,0.0,6.666666666666667,93.33333333333333,3.3851119786340957,1.850288124409963,0.46257203110249073,3
Q65,2.75,7.25,2.6363636363636362,0.05,POST_CHECK,8,0.008692239845304706,1.0225264282331394,50.0,0.0,25.0,75.0,0.06953791876243764,1.8315630973171575,0.4578907743292894,2
Q65,2.75,7.25,2.6363636363636362,0.05,FULL,31,0.17504515689691127,1.8949964165632014,67.74193548387096,0.0,12.903225806451612,87.09677419354838,5.426399863804249,1.8502881244099623,0.46257203110249057,3
Q65,2.75,7.25,2.6363636363636362,0.1,TRAIN,8,0.1964687458009644,2.271138754697347,62.5,0.0,12.5,87.5,1.5717499664077152,1.1,0.275,2
Q65,2.75,7.25,2.6363636363636362,0.1,VALID,15,0.17567413190893974,2.255298428748735,60.0,0.0,6.666666666666667,93.33333333333333,2.635111978634096,2.0002881244099626,0.5000720311024907,3
Q65,2.75,7.25,2.6363636363636362,0.1,POST_CHECK,8,-0.04130776015469528,0.8999564200671604,37.5,0.0,25.0,75.0,-0.33046208123756227,1.9315630973171574,0.48289077432928934,2
Q65,2.75,7.25,2.6363636363636362,0.1,FULL,31,0.12504515689691129,1.5838951761350217,54.83870967741935,0.0,12.903225806451612,87.09677419354838,3.87639986380425,2.156875586958166,0.5392188967395415,3
Q65,2.75,7.25,2.6363636363636362,0.15,TRAIN,8,0.14646874580096447,1.8451198546602476,62.5,0.0,12.5,87.5,1.1717499664077158,1.15,0.2875,2
Q65,2.75,7.25,2.6363636363636362,0.15,VALID,15,0.12567413190893975,1.7857279677588977,60.0,0.0,6.666666666666667,93.33333333333333,1.8851119786340962,2.150288124409963,0.5375720311024907,3
Q65,2.75,7.25,2.6363636363636362,0.15,POST_CHECK,8,-0.09130776015469522,0.7944202611710992,37.5,0.0,25.0,75.0,-0.7304620812375617,2.0315630973171572,0.5078907743292893,2
Q65,2.75,7.25,2.6363636363636362,0.15,FULL,31,0.07504515689691131,1.3169973307266731,54.83870967741935,0.0,12.903225806451612,87.09677419354838,2.3263998638042507,2.706875586958165,0.6767188967395412,3
Q65,2.75,7.5,2.727272727272727,0.0,TRAIN,8,0.29646874580096444,3.3717499664077155,87.5,0.0,12.5,87.5,2.3717499664077155,1.0,0.25,1
Q65,2.75,7.5,2.727272727272727,0.0,VALID,15,0.2756741319089398,3.4320066224476333,80.0,0.0,6.666666666666667,93.33333333333333,4.135111978634097,1.7002881244099628,0.4250720311024907,3
Q65,2.75,7.5,2.727272727272727,0.0,POST_CHECK,8,0.05869223984530475,1.162641611187789,50.0,0.0,25.0,75.0,0.469537918762438,1.7315630973171574,0.43289077432928935,2
Q65,2.75,7.5,2.727272727272727,0.0,FULL,31,0.22504515689691124,2.2486315891885074,74.19354838709677,0.0,12.903225806451612,87.09677419354838,6.976399863804248,1.7315630973171574,0.43289077432928935,3
Q65,2.75,7.5,2.727272727272727,0.02,TRAIN,8,0.2764687458009645,3.13884277585175,75.0,0.0,12.5,87.5,2.211749966407716,1.02,0.255,1
Q65,2.75,7.5,2.727272727272727,0.02,VALID,15,0.25567413190893973,3.176560860362262,73.33333333333333,0.0,6.666666666666667,93.33333333333333,3.835111978634096,1.7602881244099633,0.4400720311024908,3
Q65,2.75,7.5,2.727272727272727,0.02,POST_CHECK,8,0.03869223984530473,1.1043287210075075,50.0,0.0,25.0,75.0,0.30953791876243786,1.7715630973171574,0.44289077432928936,2
Q65,2.75,7.5,2.727272727272727,0.02,FULL,31,0.20504515689691127,2.1029593564920717,67.74193548387096,0.0,12.903225806451612,87.09677419354838,6.356399863804249,1.7715630973171566,0.44289077432928914,3
Q65,2.75,7.5,2.727272727272727,0.05,TRAIN,8,0.24646874580096445,2.802187194858941,75.0,0.0,12.5,87.5,1.9717499664077156,1.05,0.2625,1
Q65,2.75,7.5,2.727272727272727,0.05,VALID,15,0.22567413190893973,2.7986728345838285,73.33333333333333,0.0,6.666666666666667,93.33333333333333,3.3851119786340957,1.850288124409963,0.46257203110249073,3
Q65,2.75,7.5,2.727272727272727,0.05,POST_CHECK,8,0.008692239845304706,1.0225264282331394,50.0,0.0,25.0,75.0,0.06953791876243764,1.8315630973171575,0.4578907743292894,2
Q65,2.75,7.5,2.727272727272727,0.05,FULL,31,0.17504515689691127,1.8949964165632014,67.74193548387096,0.0,12.903225806451612,87.09677419354838,5.426399863804249,1.8502881244099623,0.46257203110249057,3
Q65,2.75,7.5,2.727272727272727,0.1,TRAIN,8,0.1964687458009644,2.271138754697347,62.5,0.0,12.5,87.5,1.5717499664077152,1.1,0.275,2
Q65,2.75,7.5,2.727272727272727,0.1,VALID,15,0.17567413190893974,2.255298428748735,60.0,0.0,6.666666666666667,93.33333333333333,2.635111978634096,2.0002881244099626,0.5000720311024907,3
Q65,2.75,7.5,2.727272727272727,0.1,POST_CHECK,8,-0.04130776015469528,0.8999564200671604,37.5,0.0,25.0,75.0,-0.33046208123756227,1.9315630973171574,0.48289077432928934,2
Q65,2.75,7.5,2.727272727272727,0.1,FULL,31,0.12504515689691129,1.5838951761350217,54.83870967741935,0.0,12.903225806451612,87.09677419354838,3.87639986380425,2.156875586958166,0.5392188967395415,3
Q65,2.75,7.5,2.727272727272727,0.15,TRAIN,8,0.14646874580096447,1.8451198546602476,62.5,0.0,12.5,87.5,1.1717499664077158,1.15,0.2875,2
Q65,2.75,7.5,2.727272727272727,0.15,VALID,15,0.12567413190893975,1.7857279677588977,60.0,0.0,6.666666666666667,93.33333333333333,1.8851119786340962,2.150288124409963,0.5375720311024907,3
Q65,2.75,7.5,2.727272727272727,0.15,POST_CHECK,8,-0.09130776015469522,0.7944202611710992,37.5,0.0,25.0,75.0,-0.7304620812375617,2.0315630973171572,0.5078907743292893,2
Q65,2.75,7.5,2.727272727272727,0.15,FULL,31,0.07504515689691131,1.3169973307266731,54.83870967741935,0.0,12.903225806451612,87.09677419354838,2.3263998638042507,2.706875586958165,0.6767188967395412,3
Q65,2.75,7.75,2.8181818181818183,0.0,TRAIN,8,0.29646874580096444,3.3717499664077155,87.5,0.0,12.5,87.5,2.3717499664077155,1.0,0.25,1
Q65,2.75,7.75,2.8181818181818183,0.0,VALID,15,0.2756741319089398,3.4320066224476333,80.0,0.0,6.666666666666667,93.33333333333333,4.135111978634097,1.7002881244099628,0.4250720311024907,3
Q65,2.75,7.75,2.8181818181818183,0.0,POST_CHECK,8,0.05869223984530475,1.162641611187789,50.0,0.0,25.0,75.0,0.469537918762438,1.7315630973171574,0.43289077432928935,2
Q65,2.75,7.75,2.8181818181818183,0.0,FULL,31,0.22504515689691124,2.2486315891885074,74.19354838709677,0.0,12.903225806451612,87.09677419354838,6.976399863804248,1.7315630973171574,0.43289077432928935,3
Q65,2.75,7.75,2.8181818181818183,0.02,TRAIN,8,0.2764687458009645,3.13884277585175,75.0,0.0,12.5,87.5,2.211749966407716,1.02,0.255,1
Q65,2.75,7.75,2.8181818181818183,0.02,VALID,15,0.25567413190893973,3.176560860362262,73.33333333333333,0.0,6.666666666666667,93.33333333333333,3.835111978634096,1.7602881244099633,0.4400720311024908,3
Q65,2.75,7.75,2.8181818181818183,0.02,POST_CHECK,8,0.03869223984530473,1.1043287210075075,50.0,0.0,25.0,75.0,0.30953791876243786,1.7715630973171574,0.44289077432928936,2
Q65,2.75,7.75,2.8181818181818183,0.02,FULL,31,0.20504515689691127,2.1029593564920717,67.74193548387096,0.0,12.903225806451612,87.09677419354838,6.356399863804249,1.7715630973171566,0.44289077432928914,3
Q65,2.75,7.75,2.8181818181818183,0.05,TRAIN,8,0.24646874580096445,2.802187194858941,75.0,0.0,12.5,87.5,1.9717499664077156,1.05,0.2625,1
Q65,2.75,7.75,2.8181818181818183,0.05,VALID,15,0.22567413190893973,2.7986728345838285,73.33333333333333,0.0,6.666666666666667,93.33333333333333,3.3851119786340957,1.850288124409963,0.46257203110249073,3
Q65,2.75,7.75,2.8181818181818183,0.05,POST_CHECK,8,0.008692239845304706,1.0225264282331394,50.0,0.0,25.0,75.0,0.06953791876243764,1.8315630973171575,0.4578907743292894,2
Q65,2.75,7.75,2.8181818181818183,0.05,FULL,31,0.17504515689691127,1.8949964165632014,67.74193548387096,0.0,12.903225806451612,87.09677419354838,5.426399863804249,1.8502881244099623,0.46257203110249057,3
Q65,2.75,7.75,2.8181818181818183,0.1,TRAIN,8,0.1964687458009644,2.271138754697347,62.5,0.0,12.5,87.5,1.5717499664077152,1.1,0.275,2
Q65,2.75,7.75,2.8181818181818183,0.1,VALID,15,0.17567413190893974,2.255298428748735,60.0,0.0,6.666666666666667,93.33333333333333,2.635111978634096,2.0002881244099626,0.5000720311024907,3
Q65,2.75,7.75,2.8181818181818183,0.1,POST_CHECK,8,-0.04130776015469528,0.8999564200671604,37.5,0.0,25.0,75.0,-0.33046208123756227,1.9315630973171574,0.48289077432928934,2
Q65,2.75,7.75,2.8181818181818183,0.1,FULL,31,0.12504515689691129,1.5838951761350217,54.83870967741935,0.0,12.903225806451612,87.09677419354838,3.87639986380425,2.156875586958166,0.5392188967395415,3
Q65,2.75,7.75,2.8181818181818183,0.15,TRAIN,8,0.14646874580096447,1.8451198546602476,62.5,0.0,12.5,87.5,1.1717499664077158,1.15,0.2875,2
Q65,2.75,7.75,2.8181818181818183,0.15,VALID,15,0.12567413190893975,1.7857279677588977,60.0,0.0,6.666666666666667,93.33333333333333,1.8851119786340962,2.150288124409963,0.5375720311024907,3
Q65,2.75,7.75,2.8181818181818183,0.15,POST_CHECK,8,-0.09130776015469522,0.7944202611710992,37.5,0.0,25.0,75.0,-0.7304620812375617,2.0315630973171572,0.5078907743292893,2
Q65,2.75,7.75,2.8181818181818183,0.15,FULL,31,0.07504515689691131,1.3169973307266731,54.83870967741935,0.0,12.903225806451612,87.09677419354838,2.3263998638042507,2.706875586958165,0.6767188967395412,3
Q65,2.75,8.0,2.909090909090909,0.0,TRAIN,8,0.29646874580096444,3.3717499664077155,87.5,0.0,12.5,87.5,2.3717499664077155,1.0,0.25,1
Q65,2.75,8.0,2.909090909090909,0.0,VALID,15,0.2756741319089398,3.4320066224476333,80.0,0.0,6.666666666666667,93.33333333333333,4.135111978634097,1.7002881244099628,0.4250720311024907,3
Q65,2.75,8.0,2.909090909090909,0.0,POST_CHECK,8,0.05869223984530475,1.162641611187789,50.0,0.0,25.0,75.0,0.469537918762438,1.7315630973171574,0.43289077432928935,2
Q65,2.75,8.0,2.909090909090909,0.0,FULL,31,0.22504515689691124,2.2486315891885074,74.19354838709677,0.0,12.903225806451612,87.09677419354838,6.976399863804248,1.7315630973171574,0.43289077432928935,3
Q65,2.75,8.0,2.909090909090909,0.02,TRAIN,8,0.2764687458009645,3.13884277585175,75.0,0.0,12.5,87.5,2.211749966407716,1.02,0.255,1
Q65,2.75,8.0,2.909090909090909,0.02,VALID,15,0.25567413190893973,3.176560860362262,73.33333333333333,0.0,6.666666666666667,93.33333333333333,3.835111978634096,1.7602881244099633,0.4400720311024908,3
Q65,2.75,8.0,2.909090909090909,0.02,POST_CHECK,8,0.03869223984530473,1.1043287210075075,50.0,0.0,25.0,75.0,0.30953791876243786,1.7715630973171574,0.44289077432928936,2
Q65,2.75,8.0,2.909090909090909,0.02,FULL,31,0.20504515689691127,2.1029593564920717,67.74193548387096,0.0,12.903225806451612,87.09677419354838,6.356399863804249,1.7715630973171566,0.44289077432928914,3
Q65,2.75,8.0,2.909090909090909,0.05,TRAIN,8,0.24646874580096445,2.802187194858941,75.0,0.0,12.5,87.5,1.9717499664077156,1.05,0.2625,1
Q65,2.75,8.0,2.909090909090909,0.05,VALID,15,0.22567413190893973,2.7986728345838285,73.33333333333333,0.0,6.666666666666667,93.33333333333333,3.3851119786340957,1.850288124409963,0.46257203110249073,3
Q65,2.75,8.0,2.909090909090909,0.05,POST_CHECK,8,0.008692239845304706,1.0225264282331394,50.0,0.0,25.0,75.0,0.06953791876243764,1.8315630973171575,0.4578907743292894,2
Q65,2.75,8.0,2.909090909090909,0.05,FULL,31,0.17504515689691127,1.8949964165632014,67.74193548387096,0.0,12.903225806451612,87.09677419354838,5.426399863804249,1.8502881244099623,0.46257203110249057,3
Q65,2.75,8.0,2.909090909090909,0.1,TRAIN,8,0.1964687458009644,2.271138754697347,62.5,0.0,12.5,87.5,1.5717499664077152,1.1,0.275,2
Q65,2.75,8.0,2.909090909090909,0.1,VALID,15,0.17567413190893974,2.255298428748735,60.0,0.0,6.666666666666667,93.33333333333333,2.635111978634096,2.0002881244099626,0.5000720311024907,3
Q65,2.75,8.0,2.909090909090909,0.1,POST_CHECK,8,-0.04130776015469528,0.8999564200671604,37.5,0.0,25.0,75.0,-0.33046208123756227,1.9315630973171574,0.48289077432928934,2
Q65,2.75,8.0,2.909090909090909,0.1,FULL,31,0.12504515689691129,1.5838951761350217,54.83870967741935,0.0,12.903225806451612,87.09677419354838,3.87639986380425,2.156875586958166,0.5392188967395415,3
Q65,2.75,8.0,2.909090909090909,0.15,TRAIN,8,0.14646874580096447,1.8451198546602476,62.5,0.0,12.5,87.5,1.1717499664077158,1.15,0.2875,2
Q65,2.75,8.0,2.909090909090909,0.15,VALID,15,0.12567413190893975,1.7857279677588977,60.0,0.0,6.666666666666667,93.33333333333333,1.8851119786340962,2.150288124409963,0.5375720311024907,3
Q65,2.75,8.0,2.909090909090909,0.15,POST_CHECK,8,-0.09130776015469522,0.7944202611710992,37.5,0.0,25.0,75.0,-0.7304620812375617,2.0315630973171572,0.5078907743292893,2
Q65,2.75,8.0,2.909090909090909,0.15,FULL,31,0.07504515689691131,1.3169973307266731,54.83870967741935,0.0,12.903225806451612,87.09677419354838,2.3263998638042507,2.706875586958165,0.6767188967395412,3
Q65,3.0,4.5,1.5,0.0,TRAIN,8,0.26134635031755077,3.0907708025404057,87.5,0.0,12.5,87.5,2.090770802540406,1.0,0.25,1
Q65,3.0,4.5,1.5,0.0,VALID,15,0.2667077288070182,3.436531417224207,80.0,6.666666666666667,6.666666666666667,86.66666666666667,4.000615932105273,1.6419307807091323,0.4104826951772831,3
Q65,3.0,4.5,1.5,0.0,POST_CHECK,8,0.15566556002671084,1.6868724815209224,62.5,12.5,12.5,75.0,1.2453244802136867,1.6705995058740608,0.4176498764685152,2
